n,x,y,z,steps,solved,run_id
122113,30530,532587130,"=""99277167331985785""",1000003,True,ddfc760d9ae1
122161,30542,533005902,"=""38243596408683237""",1000008,True,ddfc760d9ae1
122209,30554,533427009,130379162685762,1002183,True,ddfc760d9ae1
122233,30560,533634355,"=""398671874237138080""",1000001,True,ddfc760d9ae1
122473,30620,535731895,"=""401812128112675540""",1000001,True,ddfc760d9ae1
122569,30644,536572065,"=""106071950335456860""",1000003,True,ddfc760d9ae1
122593,30650,536782210,"=""100847298803587225""",1000003,True,ddfc760d9ae1
122809,30704,538675365,"=""106905159566860560""",1000003,True,ddfc760d9ae1
122929,30737,198868390,24446692314310,4001618,True,ddfc760d9ae1
123049,30764,540784974,133086100531452,1002198,True,ddfc760d9ae1
123121,30782,541424598,33330368965179,1008795,True,ddfc760d9ae1
123193,30800,542049201,"=""293817335762689200""",1000002,True,ddfc760d9ae1
123289,30824,542895406,267732126841336,1001101,True,ddfc760d9ae1
123361,30842,543528567,"=""295423302601544922""",1000002,True,ddfc760d9ae1
123433,30860,544163200,"=""103639755337820800""",1000003,True,ddfc760d9ae1
123481,30872,544586493,"=""109264269903112104""",1000003,True,ddfc760d9ae1
123601,30906,166087501,"=""37320960641781618""",5000001,True,ddfc760d9ae1
123721,30932,546705429,"=""67490573088343548""",1000005,True,ddfc760d9ae1
123793,30950,547341910,"=""104854107707514925""",1000003,True,ddfc760d9ae1
124153,31040,550529875,"=""424316400023992000""",1000001,True,ddfc760d9ae1
124249,31064,551381764,"=""1507189921495192""",1000202,True,ddfc760d9ae1
124273,31070,551594589,"=""163830471317524830""",1000002,True,ddfc760d9ae1
124489,31124,553513680,"=""17295497491889520""",1000018,True,ddfc760d9ae1
124513,31130,553727100,"=""214629590338359900""",1000002,True,ddfc760d9ae1
124633,31160,554794900,"=""107729082818308600""",1000003,True,ddfc760d9ae1
124753,31190,555863725,"=""432578272523362150""",1000001,True,ddfc760d9ae1
124849,31214,556719532,"=""57093590526756604""",1000006,True,ddfc760d9ae1
124873,31220,556933581,"=""310175013088549980""",1000002,True,ddfc760d9ae1
124969,31244,557790207,"=""167531492148034404""",1000002,True,ddfc760d9ae1
125041,31262,558433107,"=""311847534435240342""",1000002,True,ddfc760d9ae1
125113,31280,559076380,"=""109398238976790160""",1000003,True,ddfc760d9ae1
125329,31335,357018456,74574610120040,2001710,True,ddfc760d9ae1
125449,31365,357700728,"=""11442665649852360""",2000012,True,ddfc760d9ae1
125473,31370,562298290,"=""110662777865625145""",1000003,True,ddfc760d9ae1
125569,31394,563159055,"=""11155963500154770""",1000029,True,ddfc760d9ae1
125689,31425,359070640,"=""6596506476325200""",2000020,True,ddfc760d9ae1
125929,31484,566392672,"=""33023596672829344""",1000010,True,ddfc760d9ae1
126073,31520,567688710,"=""225589329455336160""",1000002,True,ddfc760d9ae1
126241,31562,569202687,"=""6179677611222762""",1000053,True,ddfc760d9ae1
126433,31610,570935305,"=""456353970922684930""",1000001,True,ddfc760d9ae1
126481,31622,571368897,"=""23559142884434982""",1000014,True,ddfc760d9ae1
126529,31634,571802634,"=""44013610307915937""",1000008,True,ddfc760d9ae1
126601,31652,572453562,"=""27974652653466132""",1000012,True,ddfc760d9ae1
126721,31682,573539247,"=""328947267275787762""",1000002,True,ddfc760d9ae1
126793,31700,574191160,"=""115393420303559800""",1000003,True,ddfc760d9ae1
126889,31724,575060949,"=""330695094489719652""",1000002,True,ddfc760d9ae1
126913,31730,575278500,"=""231661746218296500""",1000002,True,ddfc760d9ae1
126961,31742,575713740,"=""19662068686773660""",1000017,True,ddfc760d9ae1
127033,31760,576366870,"=""232539137607150960""",1000002,True,ddfc760d9ae1
127081,31772,576802512,"=""44786691056785392""",1000008,True,ddfc760d9ae1
127129,31784,577238316,"=""30689848293940776""",1000011,True,ddfc760d9ae1
127321,31832,578983252,"=""3390969424883032""",1000099,True,ddfc760d9ae1
127393,31850,579638151,"=""335980385515060650""",1000002,True,ddfc760d9ae1
127441,31862,580075033,"=""26465272536437974""",1000013,True,ddfc760d9ae1
127561,31892,581167917,"=""337756147168950972""",1000002,True,ddfc760d9ae1
127609,31904,581605932,593745211012704,1000570,True,ddfc760d9ae1
127849,31964,583795071,"=""39110110800914196""",1000009,True,ddfc760d9ae1
127873,31970,584014260,"=""238750858534329060""",1000002,True,ddfc760d9ae1
127921,31982,584455059,149528151204678,1002285,True,ddfc760d9ae1
128113,32030,586208485,"=""481096542454184830""",1000001,True,ddfc760d9ae1
128233,32060,587307141,"=""344929677282286740""",1000002,True,ddfc760d9ae1
128281,32072,587746893,"=""127269729497414904""",1000003,True,ddfc760d9ae1
128329,32084,588186807,"=""186288156296581404""",1000002,True,ddfc760d9ae1
128353,32090,588406825,"=""484711627800806050""",1000001,True,ddfc760d9ae1
128473,32120,589507540,"=""121631698311390520""",1000003,True,ddfc760d9ae1
128569,32144,590388849,"=""348558992433155952""",1000002,True,ddfc760d9ae1
128713,32180,591712050,"=""245086204488929700""",1000002,True,ddfc760d9ae1
128761,32192,592153732,"=""1219940906976832""",1000288,True,ddfc760d9ae1
128833,32210,592815850,"=""123000720611112025""",1000003,True,ddfc760d9ae1
128929,32234,593699631,"=""79592088533614986""",1000005,True,ddfc760d9ae1
129001,32252,594363312,843408077724432,1000419,True,ddfc760d9ae1
129121,32282,595473772,76888168914412,1004612,True,ddfc760d9ae1
129169,32294,595912024,"=""5157215135279752""",1000069,True,ddfc760d9ae1
129193,32300,596133415,"=""497525067275253700""",1000001,True,ddfc760d9ae1
129241,32312,596576457,"=""355903468450096392""",1000002,True,ddfc760d9ae1
129289,32324,597024280,77188672136920,1004618,True,ddfc760d9ae1
129361,32342,597684795,"=""24277570268522430""",1000015,True,ddfc760d9ae1
129409,32354,598128399,"=""357757581092174802""",1000002,True,ddfc760d9ae1
129553,32390,599460240,"=""251546804939140080""",1000002,True,ddfc760d9ae1
129649,32414,600348957,"=""194071698722490654""",1000002,True,ddfc760d9ae1
129769,32444,601463094,156102528490572,1002318,True,ddfc760d9ae1
129793,32450,601683265,"=""506831851331801050""",1000001,True,ddfc760d9ae1
129889,32474,602573634,"=""48878170373267937""",1000008,True,ddfc760d9ae1
129913,32480,602796321,"=""363363404008338720""",1000002,True,ddfc760d9ae1
129961,32492,603241834,"=""97973267551134508""",1000004,True,ddfc760d9ae1
130129,32534,604804422,182009540354469,1002010,True,ddfc760d9ae1
130153,32540,605025520,"=""128119557342919120""",1000003,True,ddfc760d9ae1
130201,32552,605471854,"=""98698967160042808""",1000004,True,ddfc760d9ae1
130321,32582,606588414,"=""33890085288059583""",1000011,True,ddfc760d9ae1
130513,32630,608377029,"=""199296789076551270""",1000002,True,ddfc760d9ae1
130609,32654,609272407,"=""4615434668740054""",1000081,True,ddfc760d9ae1
130681,32672,609944379,"=""2550660524547168""",1000146,True,ddfc760d9ae1
130753,32690,610616511,"=""372852522895196610""",1000002,True,ddfc760d9ae1
130873,32720,611737795,"=""523912381152309040""",1000001,True,ddfc760d9ae1
131041,32766,186684285,16308863593790,5002137,True,ddfc760d9ae1
131089,32774,613758699,"=""376699739984413902""",1000002,True,ddfc760d9ae1
131113,32780,613983450,"=""263882973197748300""",1000002,True,ddfc760d9ae1
131209,32804,614882866,"=""101791021396756276""",1000004,True,ddfc760d9ae1
131233,32810,615107820,"=""264850340542498860""",1000002,True,ddfc760d9ae1
131473,32870,617359645,"=""533586103166976790""",1000001,True,ddfc760d9ae1
131641,32912,618938380,"=""39435190964284720""",1000010,True,ddfc760d9ae1
131761,32942,620067267,"=""384483414984782022""",1000002,True,ddfc760d9ae1
131881,32973,395319296,"=""39977925271873536""",2000004,True,ddfc760d9ae1
132001,33003,396039002,"=""90806094454314474""",2000002,True,ddfc760d9ae1
132049,33014,622780822,"=""39926347403056969""",1000010,True,ddfc760d9ae1
132193,33050,624139810,"=""136342675225252825""",1000003,True,ddfc760d9ae1
132241,33062,624593152,"=""22383739036694272""",1000018,True,ddfc760d9ae1
132313,33080,625273435,"=""547353615298105480""",1000001,True,ddfc760d9ae1
132361,33092,625728355,331288123184620,1001182,True,ddfc760d9ae1
132409,33105,398491506,263819309089770,2000602,True,ddfc760d9ae1
132601,33152,627998337,"=""394381910646767232""",1000002,True,ddfc760d9ae1
132721,33182,629135467,"=""58950638750889142""",1000007,True,ddfc760d9ae1
132769,33194,629590599,"=""396384321719588202""",1000002,True,ddfc760d9ae1
132793,33200,629818230,"=""277669701358414800""",1000002,True,ddfc760d9ae1
132961,33242,631413658,461743652597359,1000864,True,ddfc760d9ae1
133033,33260,632096800,"=""139841226967487200""",1000003,True,ddfc760d9ae1
133153,33290,633237625,"=""561385844968659250""",1000001,True,ddfc760d9ae1
133201,33302,633703758,42204987134679,1009515,True,ddfc760d9ae1
133321,33332,634836514,"=""108504683847998308""",1000004,True,ddfc760d9ae1
133393,33350,635522365,"=""565444146345748150""",1000001,True,ddfc760d9ae1
133609,33404,637582149,"=""406510996085876052""",1000002,True,ddfc760d9ae1
133633,33410,637811220,"=""284762206012710660""",1000002,True,ddfc760d9ae1
133681,33422,638269488,"=""83873986867097424""",1000005,True,ddfc760d9ae1
133873,33470,640104190,"=""143406680279340445""",1000003,True,ddfc760d9ae1
133921,33482,640563297,"=""18294581284561362""",1000023,True,ddfc760d9ae1
133993,33500,641252215,"=""575686163898116500""",1000001,True,ddfc760d9ae1
134089,33524,642171379,"=""169805208772377532""",1000003,True,ddfc760d9ae1
134353,33590,644702470,"=""145474445543732845""",1000003,True,ddfc760d9ae1
134401,33605,237712930,"=""16517558296048810""",4000004,True,ddfc760d9ae1
134449,33614,645624099,"=""416830476563937702""",1000002,True,ddfc760d9ae1
134689,33674,647931160,"=""4003682617317640""",1000105,True,ddfc760d9ae1
134833,33710,649317205,"=""590257965143299630""",1000001,True,ddfc760d9ae1
134881,33722,649779585,"=""227345735010174690""",1000002,True,ddfc760d9ae1
134953,33740,650473461,"=""423115722814845060""",1000002,True,ddfc760d9ae1
135001,33752,650936554,"=""1395121071233608""",1000304,True,ddfc760d9ae1
135049,33764,651399310,"=""4046657969144740""",1000105,True,ddfc760d9ae1
135193,33800,652789059,"=""229456529258806200""",1000002,True,ddfc760d9ae1
135241,33813,415718544,"=""37275313036835952""",2000005,True,ddfc760d9ae1
135361,33842,654412455,"=""13443002165380770""",1000032,True,ddfc760d9ae1
135409,33855,416752000,"=""6263948844048000""",2000028,True,ddfc760d9ae1
135433,33860,655108770,"=""300417249716530260""",1000002,True,ddfc760d9ae1
135481,33872,655573215,"=""41211419640016560""",1000011,True,ddfc760d9ae1
135529,33884,656037867,"=""6957735557738964""",1000062,True,ddfc760d9ae1
135721,33932,657897858,"=""89111974075246764""",1000005,True,ddfc760d9ae1
135841,33962,659066572,89528262207052,1004852,True,ddfc760d9ae1
135961,33992,660226617,"=""435899185135038072""",1000002,True,ddfc760d9ae1
136009,34004,660693766,483023962609876,1000904,True,ddfc760d9ae1
136129,34034,661859199,"=""438057598639062402""",1000002,True,ddfc760d9ae1
136273,34070,663260160,"=""307939827226997760""",1000002,True,ddfc760d9ae1
136393,34100,664428760,"=""154512951325869400""",1000003,True,ddfc760d9ae1
136513,34130,665598385,"=""620229693494853130""",1000001,True,ddfc760d9ae1
136681,34172,667237605,"=""30256719242305620""",1000015,True,ddfc760d9ae1
136729,34184,667706326,"=""21375493609437016""",1000021,True,ddfc760d9ae1
136849,34214,668883700,91536065461300,1004888,True,ddfc760d9ae1
137041,34263,426857904,"=""1726342701720912""",2000106,True,ddfc760d9ae1
137089,34275,427156986,"=""1463963101343850""",2000125,True,ddfc760d9ae1
137209,34305,427906848,97854451178720,2001872,True,ddfc760d9ae1
137449,34364,674756784,"=""61289942072900112""",1000008,True,ddfc760d9ae1
137713,34430,677351230,"=""160581640396528285""",1000003,True,ddfc760d9ae1
138049,34515,433160130,"=""10584126133187490""",2000018,True,ddfc760d9ae1
138073,34520,680897139,"=""249642029879771880""",1000002,True,ddfc760d9ae1
138121,34532,681370650,"=""18257649536438100""",1000026,True,ddfc760d9ae1
138313,34580,683266221,"=""466852728076354620""",1000002,True,ddfc760d9ae1
138409,34604,684215011,"=""79928079046129156""",1000006,True,ddfc760d9ae1
138769,34694,687778815,"=""174277782919570110""",1000003,True,ddfc760d9ae1
138793,34700,688016730,"=""331356913843908300""",1000002,True,ddfc760d9ae1
138841,34712,688495164,191182714129848,1002480,True,ddfc760d9ae1
138889,34726,321537342,"=""2165912994812343""",3000048,True,ddfc760d9ae1
138961,34743,438902162,"=""1204653447334914""",2000160,True,ddfc760d9ae1
139033,34760,690398155,"=""667309456707967480""",1000001,True,ddfc760d9ae1
139129,34785,439963944,"=""1902815460143640""",2000102,True,ddfc760d9ae1
139153,34790,691590411,"=""478297295895558510""",1000002,True,ddfc760d9ae1
139201,34802,692072572,96337194094972,1004972,True,ddfc760d9ae1
139273,34820,692783695,"=""671928946588210540""",1000001,True,ddfc760d9ae1
139321,34832,693261297,"=""480611225224860912""",1000002,True,ddfc760d9ae1
139369,34844,693739080,"=""27168687837186120""",1000018,True,ddfc760d9ae1
139393,34850,693978010,"=""168561916733268025""",1000003,True,ddfc760d9ae1
139489,34874,694934199,"=""482933540244837402""",1000002,True,ddfc760d9ae1
139729,34935,443766606,"=""42474838901495190""",2000005,True,ddfc760d9ae1
139753,34940,697567120,"=""170309959719215920""",1000003,True,ddfc760d9ae1
139801,34952,698046367,"=""200640064794500152""",1000003,True,ddfc760d9ae1
139921,34982,699255198,48920243279679,1009995,True,ddfc760d9ae1
139969,34996,326557010,"=""61522777046600740""",3000002,True,ddfc760d9ae1
139993,35000,699965001,"=""489951001924965000""",1000002,True,ddfc760d9ae1
140089,35024,700925314,"=""55468935922332592""",1000009,True,ddfc760d9ae1
140161,35042,701645967,"=""492307062305719122""",1000002,True,ddfc760d9ae1
140329,35084,703328949,"=""494671609798115652""",1000002,True,ddfc760d9ae1
140449,35114,704532340,"=""17910106134339460""",1000028,True,ddfc760d9ae1
140521,35132,705257334,198206931662028,1002510,True,ddfc760d9ae1
140593,35150,705977710,"=""174441583749917725""",1000003,True,ddfc760d9ae1
140713,35180,707183335,"=""700151576315227780""",1000001,True,ddfc760d9ae1
140761,35192,707665885,"=""42235385238717640""",1000012,True,ddfc760d9ae1
140881,35222,708872944,"=""135288689873688208""",1000004,True,ddfc760d9ae1
141001,35252,710081037,"=""504215078396914332""",1000002,True,ddfc760d9ae1
141073,35270,710806390,"=""176836002711884845""",1000003,True,ddfc760d9ae1
141121,35282,711290164,"=""136212917820326308""",1000004,True,ddfc760d9ae1
141241,35315,262531710,7416048250422,4009294,True,ddfc760d9ae1
141481,35373,454967526,64369260546006,2003216,True,ddfc760d9ae1
141601,35402,716136952,"=""57902659576426792""",1000009,True,ddfc760d9ae1
141649,35415,456046038,322992326183310,2000644,True,ddfc760d9ae1
141673,35420,716865381,"=""513895973759409780""",1000002,True,ddfc760d9ae1
141793,35450,718080265,"=""721894973057378050""",1000001,True,ddfc760d9ae1
141961,35492,719782833,"=""190874277531298284""",1000003,True,ddfc760d9ae1
142009,35504,720269649,"=""518788366550313552""",1000002,True,ddfc760d9ae1
142201,35552,722218579,"=""36150471861637408""",1000015,True,ddfc760d9ae1
142369,35594,723926034,"=""70547736178396737""",1000008,True,ddfc760d9ae1
142633,35660,726613255,"=""739153550551759780""",1000001,True,ddfc760d9ae1
142801,35702,728325909,"=""60872301042899238""",1000009,True,ddfc760d9ae1
142969,35745,464584914,332106202848330,2000650,True,ddfc760d9ae1
142993,35750,730285680,"=""373322021358858000""",1000002,True,ddfc760d9ae1
143113,35780,731511880,"=""187288369971885160""",1000003,True,ddfc760d9ae1
143233,35810,732739105,"=""751669233661942330""",1000001,True,ddfc760d9ae1
143329,35834,733721632,"=""99169263288731104""",1000006,True,ddfc760d9ae1
143353,35840,733967361,"=""538708086279336960""",1000002,True,ddfc760d9ae1
143401,35852,734464072,105322882388872,1005122,True,ddfc760d9ae1
143449,35864,734951259,975256802252712,1000554,True,ddfc760d9ae1
143593,35900,736426960,"=""189813632858767600""",1000003,True,ddfc760d9ae1
143641,35915,271519390,739172712002230,4000100,True,ddfc760d9ae1
143689,35924,737411949,"=""543776381790566652""",1000002,True,ddfc760d9ae1
143809,35954,738644130,"=""30799725515260695""",1000018,True,ddfc760d9ae1
143881,35972,739383907,"=""225107054173209772""",1000003,True,ddfc760d9ae1
143929,35984,739877307,"=""294763768944353904""",1000002,True,ddfc760d9ae1
144073,36020,741358495,"=""769457384610772540""",1000001,True,ddfc760d9ae1
144169,36046,346447790,"=""1673225553123085""",3000072,True,ddfc760d9ae1
144241,36062,743088423,"=""203434885087247814""",1000003,True,ddfc760d9ae1
144289,36074,743583060,"=""113835598369144740""",1000005,True,ddfc760d9ae1
144409,36104,744821007,860470854398904,1000645,True,ddfc760d9ae1
144433,36110,745067950,"=""194294186795952925""",1000003,True,ddfc760d9ae1
144673,36170,747546060,"=""391177577527520460""",1000002,True,ddfc760d9ae1
144841,36212,749283219,"=""16306959399783228""",1000035,True,ddfc760d9ae1
144961,36242,750535578,54399193961229,1010355,True,ddfc760d9ae1
145009,36255,477937580,207915751614660,2001099,True,ddfc760d9ae1
145201,36302,753012387,"=""567027654222425382""",1000002,True,ddfc760d9ae1
145249,36314,753510316,"=""152863252101448876""",1000004,True,ddfc760d9ae1
145369,36344,754755849,"=""569656390844954952""",1000002,True,ddfc760d9ae1
145441,36363,480788424,"=""1608306031024632""",2000144,True,ddfc760d9ae1
145489,36374,756002416,"=""153876059666492176""",1000004,True,ddfc760d9ae1
145513,36380,756251850,"=""400341801683643900""",1000002,True,ddfc760d9ae1
145561,36392,756750852,"=""77090440859000712""",1000008,True,ddfc760d9ae1
145729,36434,758498644,"=""33010174246819972""",1000018,True,ddfc760d9ae1
145753,36440,758748475,"=""805978946882007400""",1000001,True,ddfc760d9ae1
145801,36452,759248295,"=""310400446488663180""",1000002,True,ddfc760d9ae1
145873,36470,759998331,"=""577597462362787230""",1000002,True,ddfc760d9ae1
145969,36494,760999102,"=""3943420866154249""",1000147,True,ddfc760d9ae1
146089,36524,762250702,"=""14630153658240124""",1000040,True,ddfc760d9ae1
146161,36543,485560140,"=""22166282806106660""",2000011,True,ddfc760d9ae1
146281,36572,764255539,"=""99722089534409428""",1000006,True,ddfc760d9ae1
146521,36632,766765330,"=""108302722891920520""",1000006,True,ddfc760d9ae1
146569,36644,767267806,"=""20004364295200036""",1000030,True,ddfc760d9ae1
146713,36680,768776121,"=""591016723451030520""",1000002,True,ddfc760d9ae1
146833,36710,770034205,"=""830133746847940630""",1000001,True,ddfc760d9ae1
146881,36722,770537727,"=""593728387959788802""",1000002,True,ddfc760d9ae1
146929,36734,771041512,"=""5962083888830584""",1000100,True,ddfc760d9ae1
146953,36740,771293320,"=""208212684145524520""",1000003,True,ddfc760d9ae1
147049,36764,772301349,"=""596449372894918452""",1000002,True,ddfc760d9ae1
147121,36782,773057805,"=""321794506080782670""",1000002,True,ddfc760d9ae1
147193,36800,773814630,"=""419152356347611200""",1000002,True,ddfc760d9ae1
147481,36872,776845693,"=""10082158209141304""",1000060,True,ddfc760d9ae1
147601,36902,778110615,"=""1923827140286910""",1000315,True,ddfc760d9ae1
147649,36914,778616466,"=""55838225640913851""",1000011,True,ddfc760d9ae1
147673,36920,778869595,"=""849292983642780040""",1000001,True,ddfc760d9ae1
147769,36944,779883222,921940510653744,1000660,True,ddfc760d9ae1
147889,36974,781149699,"=""610194851466640902""",1000002,True,ddfc760d9ae1
148009,37004,782417937,"=""8193583915431684""",1000075,True,ddfc760d9ae1
148081,37022,783179304,"=""12409215273171768""",1000050,True,ddfc760d9ae1
148153,37040,783941020,"=""215097232209583120""",1000003,True,ddfc760d9ae1
148201,37052,784449073,"=""73008854078498644""",1000009,True,ddfc760d9ae1
148249,37064,784957300,"=""26299424457500200""",1000024,True,ddfc760d9ae1
148273,37070,785211445,"=""863179817917371790""",1000001,True,ddfc760d9ae1
148561,37142,788264667,"=""621361184452356222""",1000002,True,ddfc760d9ae1
148633,37160,789028900,"=""217898310973294600""",1000003,True,ddfc760d9ae1
148681,37172,789538594,"=""167830704591556708""",1000004,True,ddfc760d9ae1
148729,37184,790048449,"=""624176550977257152""",1000002,True,ddfc760d9ae1
148873,37220,791579010,"=""438618129559227060""",1000002,True,ddfc760d9ae1
148921,37232,792089532,"=""84458475879599952""",1000008,True,ddfc760d9ae1
148993,37250,792855609,"=""338487700519400250""",1000002,True,ddfc760d9ae1
149041,37262,793366539,"=""142129459091596998""",1000005,True,ddfc760d9ae1
149233,37310,795411891,"=""632680075548783990""",1000002,True,ddfc760d9ae1
149449,37364,797716176,"=""5596051566812016""",1000114,True,ddfc760d9ae1
149473,37370,797972290,"=""222865920664773145""",1000003,True,ddfc760d9ae1
149689,37428,243590781,48617147222812,5001221,True,ddfc760d9ae1
149713,37430,800536800,"=""448601416907431200""",1000002,True,ddfc760d9ae1
149761,37442,801050199,"=""144895804012678098""",1000005,True,ddfc760d9ae1
149929,37484,802848382,"=""118735753706628604""",1000006,True,ddfc760d9ae1
149953,37490,803105425,"=""902969652327097450""",1000001,True,ddfc760d9ae1
150001,37502,803619648,"=""132959757154071744""",1000005,True,ddfc760d9ae1
150193,37550,805678165,"=""908764226975195950""",1000001,True,ddfc760d9ae1
150241,37562,806193207,"=""649947486206751642""",1000002,True,ddfc760d9ae1
150409,37604,807997149,"=""652859391984131052""",1000002,True,ddfc760d9ae1
150529,37634,809286930,"=""36972719718791895""",1000018,True,ddfc760d9ae1
150553,37640,809544990,"=""458754162774325080""",1000002,True,ddfc760d9ae1
150649,37666,378289818,"=""1054296181649817""",3000136,True,ddfc760d9ae1
150721,37682,811352707,"=""20299789964390002""",1000033,True,ddfc760d9ae1
150769,37694,811869540,"=""49084308229180260""",1000014,True,ddfc760d9ae1
151009,37754,814456506,"=""2644290644062911""",1000251,True,ddfc760d9ae1
151201,37802,816528612,"=""56915033567648532""",1000012,True,ddfc760d9ae1
151441,37862,819123718,682269032377009,1000984,True,ddfc760d9ae1
151513,37880,819901780,"=""235283624276607160""",1000003,True,ddfc760d9ae1
151561,37893,522100090,"=""176380796169552210""",2000002,True,ddfc760d9ae1
151681,37922,821721064,"=""8350844671475128""",1000081,True,ddfc760d9ae1
151729,37934,822241134,"=""91010833352590437""",1000008,True,ddfc760d9ae1
151801,37952,823021654,"=""182367403048911808""",1000004,True,ddfc760d9ae1
151849,37964,823543561,500217064777156,1001356,True,ddfc760d9ae1
151969,37994,824844402,"=""7583722125116049""",1000090,True,ddfc760d9ae1
151993,38000,825104860,"=""238279309673362000""",1000003,True,ddfc760d9ae1
152041,38012,825626074,"=""183523418346703708""",1000004,True,ddfc760d9ae1
152209,38054,827451615,"=""252249116339009310""",1000003,True,ddfc760d9ae1
152593,38150,831631851,"=""691611534766054350""",1000002,True,ddfc760d9ae1
152641,38162,832160572,127021821870652,1005452,True,ddfc760d9ae1
152761,38192,833464017,"=""694662266800312272""",1000002,True,ddfc760d9ae1
152833,38210,834249850,"=""243590483444508025""",1000003,True,ddfc760d9ae1
152953,38240,835560390,"=""488712814900306080""",1000002,True,ddfc760d9ae1
153121,38282,837396880,"=""129174597647764720""",1000006,True,ddfc760d9ae1
153193,38300,838184560,"=""245893673979653200""",1000003,True,ddfc760d9ae1
153313,38330,839498185,"=""986660082826113730""",1000001,True,ddfc760d9ae1
153409,38356,392277046,"=""26839757890017044""",3000006,True,ddfc760d9ae1
153481,38372,841339008,"=""39959348228636544""",1000018,True,ddfc760d9ae1
153553,38390,842128525,"=""992852632824017350""",1000001,True,ddfc760d9ae1
153673,38420,843445239,"=""383061468259813980""",1000002,True,ddfc760d9ae1
153841,38466,257299074,6597191140539,5010035,True,ddfc760d9ae1
153889,38475,538261754,"=""167735940199144650""",2000002,True,ddfc760d9ae1
154009,38505,539101518,"=""20894998897558270""",2000014,True,ddfc760d9ae1
154081,38522,847929757,"=""296052593836926322""",1000003,True,ddfc760d9ae1
154249,38564,849779781,"=""163060635710699436""",1000005,True,ddfc760d9ae1
154273,38570,850044231,"=""722575193806337130""",1000002,True,ddfc760d9ae1
154369,38594,851102575,"=""6043657256408050""",1000120,True,ddfc760d9ae1
154441,38612,851896557,"=""725727742976557692""",1000002,True,ddfc760d9ae1
154609,38654,853750899,"=""728890596689557302""",1000002,True,ddfc760d9ae1
154681,38673,543819726,84118579037406,2003516,True,ddfc760d9ae1
154753,38690,855341940,"=""512126883170732580""",1000002,True,ddfc760d9ae1
154801,38702,855872655,"=""18118818971114070""",1000041,True,ddfc760d9ae1
154849,38714,856403457,"=""394922165922893154""",1000002,True,ddfc760d9ae1
154873,38720,856668940,"=""256858584609584320""",1000003,True,ddfc760d9ae1
155113,38780,859326021,"=""738441209508366420""",1000002,True,ddfc760d9ae1
155161,38792,859857934,"=""199057294010882008""",1000004,True,ddfc760d9ae1
155209,38804,860390056,"=""14555890541985736""",1000051,True,ddfc760d9ae1
155281,38822,861188427,"=""741645505937545902""",1000002,True,ddfc760d9ae1
155401,38852,862519953,"=""274083403624946124""",1000003,True,ddfc760d9ae1
155593,38900,864652530,"=""523336797480128100""",1000002,True,ddfc760d9ae1
155689,38925,550926804,"=""6432993239096700""",2000048,True,ddfc760d9ae1
155761,38943,551436450,"=""10229062880596050""",2000030,True,ddfc760d9ae1
155809,38954,867057609,270190758001362,1002783,True,ddfc760d9ae1
155833,38960,867321955,"=""1053146322207708880""",1000001,True,ddfc760d9ae1
155929,38985,552626724,"=""1769014327240940""",2000173,True,ddfc760d9ae1
155953,38990,868658211,"=""754567086669062310""",1000002,True,ddfc760d9ae1
156001,39002,869193042,"=""18111217657616877""",1000042,True,ddfc760d9ae1
156073,39020,869995495,"=""1059649024978417540""",1000001,True,ddfc760d9ae1
156313,39080,872673150,"=""533090897838972600""",1000002,True,ddfc760d9ae1
156361,39093,555692802,"=""13641523107522954""",2000023,True,ddfc760d9ae1
156529,39134,875086560,"=""157659864196926240""",1000005,True,ddfc760d9ae1
156649,39164,876429297,"=""1475952510471444""",1000521,True,ddfc760d9ae1
156793,39200,878040801,"=""770955647342680800""",1000002,True,ddfc760d9ae1
156889,39224,879116602,"=""2603426454562024""",1000297,True,ddfc760d9ae1
156913,39230,879385285,"=""1082645870384958430""",1000001,True,ddfc760d9ae1
157129,39284,881807949,"=""777585258037778652""",1000002,True,ddfc760d9ae1
157249,39316,412160148,"=""4753991778121062""",3000036,True,ddfc760d9ae1
157321,39332,883967034,278133155511828,1002810,True,ddfc760d9ae1
157393,39350,884773510,"=""273988456514428525""",1000003,True,ddfc760d9ae1
157489,39374,885855939,279025131954342,1002813,True,ddfc760d9ae1
157609,39404,887203690,"=""6939435778850860""",1000114,True,ddfc760d9ae1
157633,39410,887473791,"=""787609728824437890""",1000002,True,ddfc760d9ae1
157681,39422,888014343,"=""290525594565462054""",1000003,True,ddfc760d9ae1
157753,39440,888825475,"=""1106015014123740400""",1000001,True,ddfc760d9ae1
157801,39452,889366437,"=""790972658372708532""",1000002,True,ddfc760d9ae1
157921,39482,890719563,"=""292298387497510794""",1000003,True,ddfc760d9ae1
157969,39494,891261099,"=""794346345699426702""",1000002,True,ddfc760d9ae1
158041,39512,892073715,"=""428505275335411560""",1000002,True,ddfc760d9ae1
158113,39530,892886700,"=""558072660432936300""",1000002,True,ddfc760d9ae1
158161,39542,893428897,"=""328676843692597942""",1000003,True,ddfc760d9ae1
158209,39555,568905208,"=""12150799747083720""",2000027,True,ddfc760d9ae1
158449,39615,570632472,"=""62839220466369960""",2000006,True,ddfc760d9ae1
158473,39620,896957181,"=""804532183650509580""",1000002,True,ddfc760d9ae1
158689,39674,899403930,"=""45665257206209895""",1000018,True,ddfc760d9ae1
