n,x,y,z,steps,solved,run_id
11785,2947,11576800,80413367367200,2,True,4dea7238a2e7
11801,2951,11608326,1780868116638,76,True,4dea7238a2e7
11809,,,,500000,False,4dea7238a2e7
11825,2957,11655510,81510536360550,2,True,4dea7238a2e7
11833,2959,11671286,37150602027022,4,True,4dea7238a2e7
11849,2963,11702868,24168891725148,6,True,4dea7238a2e7
11857,2965,11718670,82396324222670,2,True,4dea7238a2e7
11873,2969,11750440,1081498747160,128,True,4dea7238a2e7
11881,,,,500000,False,4dea7238a2e7
11897,2975,11797860,83513688549900,2,True,4dea7238a2e7
11905,2977,11813730,83738518094010,2,True,4dea7238a2e7
11921,2981,11845504,38267978612864,4,True,4dea7238a2e7
11929,,,,500000,False,4dea7238a2e7
11945,2987,11893240,84869482725320,2,True,4dea7238a2e7
11953,,,,500000,False,4dea7238a2e7
11969,2993,11941086,10433368658382,14,True,4dea7238a2e7
11977,2995,11957040,85782471379920,2,True,4dea7238a2e7
11993,2999,11989062,2408998194846,60,True,4dea7238a2e7
12001,3001,12005004,39305475551364,4,True,4dea7238a2e7
12017,3005,12037030,86934042695510,2,True,4dea7238a2e7
12025,3007,12053060,87165741165100,2,True,4dea7238a2e7
12041,3011,12086154,145529380314,1004,True,4dea7238a2e7
12049,3013,12101220,19100795571180,8,True,4dea7238a2e7
12065,3017,12133370,88331188400770,2,True,4dea7238a2e7
12073,,,,500000,False,4dea7238a2e7
12089,3023,12181686,40470935219022,4,True,4dea7238a2e7
12097,3025,12197810,89271929079850,2,True,4dea7238a2e7
12113,3029,12230170,1925872639730,78,True,4dea7238a2e7
12121,3031,12246256,26465420580368,6,True,4dea7238a2e7
12137,3035,12278600,90458398497400,2,True,4dea7238a2e7
12145,3037,12294790,90697104391670,2,True,4dea7238a2e7
12161,3041,12328214,149923410454,1014,True,4dea7238a2e7
12169,3043,12343428,26887084384428,6,True,4dea7238a2e7
12185,3047,12375900,91897728110100,2,True,4dea7238a2e7
12193,3049,12392182,5176375519766,30,True,4dea7238a2e7
12209,3053,12424702,15969631001726,10,True,4dea7238a2e7
12217,3055,12440980,92866777575260,2,True,4dea7238a2e7
12233,3059,12473590,20294393720510,8,True,4dea7238a2e7
12241,,,,500000,False,4dea7238a2e7
12257,3065,12522570,94088843120370,2,True,4dea7238a2e7
12265,3067,12538920,94334696320920,2,True,4dea7238a2e7
12281,3071,12571678,5712532768166,28,True,4dea7238a2e7
12289,,,,500000,False,4dea7238a2e7
12305,3077,12620830,95571197312510,2,True,4dea7238a2e7
12313,,,,500000,False,4dea7238a2e7
12329,3083,12671130,156222361770,1028,True,4dea7238a2e7
12337,3085,12686550,96569117854950,2,True,4dea7238a2e7
12353,3089,12719476,44123188111772,4,True,4dea7238a2e7
12361,3091,12735954,44237584797714,4,True,4dea7238a2e7
12377,3095,12768940,97827484465220,2,True,4dea7238a2e7
12385,3097,12785450,98080626236050,2,True,4dea7238a2e7
12401,3101,12818648,1112748376936,148,True,4dea7238a2e7
12409,3103,12835052,17041907148676,10,True,4dea7238a2e7
12425,3107,12868160,99353712203200,2,True,4dea7238a2e7
12433,,,,500000,False,4dea7238a2e7
12449,3113,12917916,45510683568372,4,True,4dea7238a2e7
12457,3115,12934520,100381071643720,2,True,4dea7238a2e7
12473,3119,12968802,161759867346,1040,True,4dea7238a2e7
12481,,,,500000,False,4dea7238a2e7
12497,3125,13017710,101676451168750,2,True,4dea7238a2e7
12505,3127,13034380,101937024156260,2,True,4dea7238a2e7
12521,3131,13067784,5072273427384,34,True,4dea7238a2e7
12529,3133,13084456,46691711138072,4,True,4dea7238a2e7
12545,3137,13117890,103247409713370,2,True,4dea7238a2e7
12553,,,,500000,False,4dea7238a2e7
12569,3143,13168272,1158584075376,150,True,4dea7238a2e7
12577,3145,13184890,104304781402370,2,True,4dea7238a2e7
12593,3149,13218468,11152831224108,16,True,4dea7238a2e7
12601,3151,13235258,22848515589946,8,True,4dea7238a2e7
12617,3155,13268880,105637892603760,2,True,4dea7238a2e7
12625,3157,13285710,105906040836750,2,True,4dea7238a2e7
12641,3161,13319410,18352402137290,10,True,4dea7238a2e7
12649,,,,500000,False,4dea7238a2e7
12665,3167,13370020,107254447510220,2,True,4dea7238a2e7
12673,3169,13386920,23375155363480,8,True,4dea7238a2e7
12689,3173,13420788,3235631199708,56,True,4dea7238a2e7
12697,3175,13437660,108342410327700,2,True,4dea7238a2e7
12713,3179,13471546,49495227882122,4,True,4dea7238a2e7
12721,,,,500000,False,4dea7238a2e7
12737,3185,13522450,109713978879050,2,True,4dea7238a2e7
12745,3187,13539440,109989847768720,2,True,4dea7238a2e7
12761,3191,13574058,303203733546,608,True,4dea7238a2e7
12769,3193,13590510,4903578322590,38,True,4dea7238a2e7
12785,3197,13624550,111377003996950,2,True,4dea7238a2e7
12793,3199,13641606,50752735701822,4,True,4dea7238a2e7
12809,3203,13676810,175186259290,1068,True,4dea7238a2e7
12817,3205,13692830,112496142352510,2,True,4dea7238a2e7
12833,3209,13727046,13787678362182,14,True,4dea7238a2e7
12841,,,,500000,False,4dea7238a2e7
12857,3215,13778420,113906900839420,2,True,4dea7238a2e7
12865,3217,13795570,114190637179370,2,True,4dea7238a2e7
12881,3221,13829904,52163507438064,4,True,4dea7238a2e7
12889,3223,13847086,52293201796022,4,True,4dea7238a2e7
12905,3227,13881480,115617278312760,2,True,4dea7238a2e7
12913,,,,500000,False,4dea7238a2e7
12929,3233,13933170,10988659250730,18,True,4dea7238a2e7
12937,3235,13950400,116768182145600,2,True,4dea7238a2e7
12953,3239,13984936,14310603204632,14,True,4dea7238a2e7
12961,,,,500000,False,4dea7238a2e7
12977,3245,14036790,118218870065670,2,True,4dea7238a2e7
12985,3247,14054100,118510622031900,2,True,4dea7238a2e7
13001,3251,14089834,183181931834,1084,True,4dea7238a2e7
13009,,,,500000,False,4dea7238a2e7
13025,3257,14140810,119977490332850,2,True,4dea7238a2e7
13033,,,,500000,False,4dea7238a2e7
13049,3263,14193046,2407665744302,84,True,4dea7238a2e7
13057,3265,14210370,121160755111770,2,True,4dea7238a2e7
13073,3269,14245218,35810497966698,6,True,4dea7238a2e7
13081,,,,500000,False,4dea7238a2e7
13097,3275,14297560,122652118874600,2,True,4dea7238a2e7
13105,3277,14315030,122952036025510,2,True,4dea7238a2e7
13121,3281,14350006,36339280744118,6,True,4dea7238a2e7
13129,,,,500000,False,4dea7238a2e7
13145,3287,14402540,124459880668420,2,True,4dea7238a2e7
13153,3289,14420076,56710510628772,4,True,4dea7238a2e7
13169,3293,14455202,7043340540106,30,True,4dea7238a2e7
13177,3295,14472740,125676107391820,2,True,4dea7238a2e7
13193,3299,14507958,3781078521918,56,True,4dea7238a2e7
13201,,,,500000,False,4dea7238a2e7
13217,3305,14560730,127208900319010,2,True,4dea7238a2e7
13225,3307,14578360,127517133595400,2,True,4dea7238a2e7
13241,3311,14613654,58243317176814,4,True,4dea7238a2e7
13249,,,,500000,False,4dea7238a2e7
13265,3317,14666670,129066710666670,2,True,4dea7238a2e7
13273,,,,500000,False,4dea7238a2e7
13289,3323,14719828,4744656879068,46,True,4dea7238a2e7
13297,3325,14737510,130316505862550,2,True,4dea7238a2e7
13313,3329,14774102,196687619926,1110,True,4dea7238a2e7
13321,3331,14790754,59663549906114,4,True,4dea7238a2e7
13337,3335,14826300,131891488187700,2,True,4dea7238a2e7
13345,3337,14844090,132208189912770,2,True,4dea7238a2e7
13361,3341,14879786,2584514669698,86,True,4dea7238a2e7
13369,3343,14897532,22958929208436,10,True,4dea7238a2e7
13385,3347,14933200,133800262410800,2,True,4dea7238a2e7
13393,3349,14951058,39447185399418,6,True,4dea7238a2e7
13409,3353,14986796,61255636198372,4,True,4dea7238a2e7
13417,3355,15004680,135084238136760,2,True,4dea7238a2e7
13433,3359,15040516,6719305401452,34,True,4dea7238a2e7
13441,,,,500000,False,4dea7238a2e7
13457,3365,15094270,136702177005470,2,True,4dea7238a2e7
13465,3367,15112220,137027500884820,2,True,4dea7238a2e7
13481,3371,15148156,40494096063668,6,True,4dea7238a2e7
13489,3373,15166146,16830130040682,14,True,4dea7238a2e7
13505,3377,15202130,138662838720010,2,True,4dea7238a2e7
13513,,,,500000,False,4dea7238a2e7
13529,3383,15256208,41073846368368,6,True,4dea7238a2e7
13537,3385,15274250,139981612563250,2,True,4dea7238a2e7
13553,3389,15311502,207516786606,1130,True,4dea7238a2e7
13561,3391,15328474,9927961368794,24,True,4dea7238a2e7
13577,3395,15364640,141643282033120,2,True,4dea7238a2e7
13585,3397,15382750,141977383154750,2,True,4dea7238a2e7
13601,3401,15419010,24594384861690,10,True,4dea7238a2e7
13609,3403,15437156,17436993248332,14,True,4dea7238a2e7
13625,3407,15473460,143656763149500,2,True,4dea7238a2e7
13633,,,,500000,False,4dea7238a2e7
13649,3413,15529150,211957368350,1138,True,4dea7238a2e7
13657,3415,15546220,145010958226820,2,True,4dea7238a2e7
13673,3419,15582666,66223478872122,4,True,4dea7238a2e7
13681,3421,15600904,66378585931064,4,True,4dea7238a2e7
13697,3425,15637410,146717139267450,2,True,4dea7238a2e7
13705,3427,15655680,147060174101760,2,True,4dea7238a2e7
13721,3431,15692266,15717891470378,16,True,4dea7238a2e7
13729,,,,500000,False,4dea7238a2e7
13745,3437,15747190,148784379990470,2,True,4dea7238a2e7
13753,3439,15765528,43862079490728,6,True,4dea7238a2e7
13769,3443,15802226,68102805985522,4,True,4dea7238a2e7
13777,3445,15820590,150174624948270,2,True,4dea7238a2e7
13793,3449,15857706,711011963922,354,True,4dea7238a2e7
13801,3451,15875756,44477565636868,6,True,4dea7238a2e7
13817,3455,15912580,151926105441260,2,True,4dea7238a2e7
13825,3457,15931010,152278231841050,2,True,4dea7238a2e7
13841,3461,15969054,221027676414,1154,True,4dea7238a2e7
13849,3463,15986366,69699228891622,4,True,4dea7238a2e7
13865,3467,16023320,154048054270120,2,True,4dea7238a2e7
13873,,,,500000,False,4dea7238a2e7
13889,3473,16078838,45622754173558,6,True,4dea7238a2e7
13897,3475,16097360,155474983284400,2,True,4dea7238a2e7
13913,3479,16134466,10999462447442,24,True,4dea7238a2e7
13921,3481,16153020,13267105293780,20,True,4dea7238a2e7
13937,3485,16190150,157272558023350,2,True,4dea7238a2e7
13945,3487,16208740,157633935223820,2,True,4dea7238a2e7
13961,3491,16245958,34425786102446,8,True,4dea7238a2e7
13969,,,,500000,False,4dea7238a2e7
13985,3497,16301850,159450171751650,2,True,4dea7238a2e7
13993,,,,500000,False,4dea7238a2e7
14009,3503,16357880,7103883768520,38,True,4dea7238a2e7
14017,3505,16376530,160914424528010,2,True,4dea7238a2e7
14033,3509,16413936,73477427680272,4,True,4dea7238a2e7
14041,,,,500000,False,4dea7238a2e7
14057,3515,16470120,162758895218520,2,True,4dea7238a2e7
14065,3517,16488870,163129683837270,2,True,4dea7238a2e7
14081,3521,16526568,1628974228056,168,True,4dea7238a2e7
14089,,,,500000,False,4dea7238a2e7
14105,3527,16582780,164993138934260,2,True,4dea7238a2e7
14113,3529,16601596,75167162420372,4,True,4dea7238a2e7
14129,3533,16639276,11698525859492,24,True,4dea7238a2e7
14137,3535,16658100,166495360707900,2,True,4dea7238a2e7
14153,3539,16697002,236312669306,1180,True,4dea7238a2e7
14161,3541,16714706,49302582697018,6,True,4dea7238a2e7
14177,3545,16752490,168387535967570,2,True,4dea7238a2e7
14185,3547,16771400,168767898004600,2,True,4dea7238a2e7
14201,3551,16809254,77059352291614,4,True,4dea7238a2e7
14209,3553,16828196,77233123339372,4,True,4dea7238a2e7
14225,3557,16866110,170679383053150,2,True,4dea7238a2e7
14233,,,,500000,False,4dea7238a2e7
14249,3563,16923232,1687973929376,170,True,4dea7238a2e7
14257,3565,16942070,172220224588870,2,True,4dea7238a2e7
14273,3569,16980140,10421374143460,28,True,4dea7238a2e7
14281,,,,500000,False,4dea7238a2e7
14297,3575,17037260,174160919947300,2,True,4dea7238a2e7
14305,3577,17056330,174551018785010,2,True,4dea7238a2e7
14321,3581,17095694,244827433774,1194,True,4dea7238a2e7
14329,3583,17113610,38201154264490,8,True,4dea7238a2e7
14345,3587,17151840,176511352079520,2,True,4dea7238a2e7
14353,,,,500000,False,4dea7238a2e7
14369,3593,17210470,247297243430,1198,True,4dea7238a2e7
14377,3595,17228440,178091469671720,2,True,4dea7238a2e7
14393,3599,17266822,15159803511806,20,True,4dea7238a2e7
14401,,,,500000,False,4dea7238a2e7
14417,3605,17324430,180081507570510,2,True,4dea7238a2e7
14425,3607,17343660,180481507973700,2,True,4dea7238a2e7
14441,3611,17382158,39409471757446,8,True,4dea7238a2e7
14449,,,,500000,False,4dea7238a2e7
14465,3617,17439970,182491514720570,2,True,4dea7238a2e7
14473,3619,17459266,83134337793122,4,True,4dea7238a2e7
14489,3623,17499090,253544315010,1208,True,4dea7238a2e7
14497,3625,17517210,184111570193250,2,True,4dea7238a2e7
14513,3629,17555900,40201237854100,8,True,4dea7238a2e7
14521,,,,500000,False,4dea7238a2e7
14537,3635,17614000,186151779986000,2,True,4dea7238a2e7
14545,3637,17633390,186561848101870,2,True,4dea7238a2e7
14561,3641,17672204,85174562568964,4,True,4dea7238a2e7
14569,3643,17691628,55234164889028,6,True,4dea7238a2e7
14585,3647,17730500,188622360419500,2,True,4dea7238a2e7
14593,3649,17749966,23053247591582,14,True,4dea7238a2e7
14609,3653,17788986,3378430854162,94,True,4dea7238a2e7
14617,3655,17808380,190283021126260,2,True,4dea7238a2e7
14633,3659,17848602,261178593066,1220,True,4dea7238a2e7
14641,3661,17866904,87061689009064,4,True,4dea7238a2e7
14657,3665,17905970,192374239078570,2,True,4dea7238a2e7
14665,3667,17925520,192794542436720,2,True,4dea7238a2e7
14681,3671,17964668,18267678055156,18,True,4dea7238a2e7
14689,,,,500000,False,4dea7238a2e7
14705,3677,18023430,194906399355510,2,True,4dea7238a2e7
14713,,,,500000,False,4dea7238a2e7
14729,3683,18082306,89173561084322,4,True,4dea7238a2e7
14737,3685,18101950,196608338179550,2,True,4dea7238a2e7
14753,3689,18141278,58077505530478,6,True,4dea7238a2e7
14761,3691,18160960,34119340610240,10,True,4dea7238a2e7
14777,3695,18200340,198751407469020,2,True,4dea7238a2e7
14785,3697,18220050,199182114981450,2,True,4dea7238a2e7
14801,3701,18259514,24395824534354,14,True,4dea7238a2e7
14809,3703,18279250,43582283533250,8,True,4dea7238a2e7
14825,3707,18318760,201346162443800,2,True,4dea7238a2e7
14833,,,,500000,False,4dea7238a2e7
14849,3713,18378128,21558848991088,16,True,4dea7238a2e7
14857,3715,18397920,203090057797920,2,True,4dea7238a2e7
14873,3719,18437598,9531150347718,36,True,4dea7238a2e7
14881,3721,18457408,44435969813696,8,True,4dea7238a2e7
14897,3725,18497110,205285828514150,2,True,4dea7238a2e7
14905,3727,18516980,205727110475260,2,True,4dea7238a2e7
14921,3731,18556764,25196578283604,14,True,4dea7238a2e7
14929,,,,500000,False,4dea7238a2e7
14945,3737,18616490,207944201335570,2,True,4dea7238a2e7
14953,,,,500000,False,4dea7238a2e7
14969,3743,18676388,5311770187468,66,True,4dea7238a2e7
14977,3745,18696290,209730737162170,2,True,4dea7238a2e7
14993,3749,18736256,95740150963072,4,True,4dea7238a2e7
15001,3751,18756254,95944635092614,4,True,4dea7238a2e7
15017,3755,18796280,211980066306760,2,True,4dea7238a2e7
15025,3757,18816310,212432094393350,2,True,4dea7238a2e7
15041,3761,18856430,11985316615870,30,True,4dea7238a2e7
15049,3763,18876480,20169122473920,18,True,4dea7238a2e7
15065,3767,18916620,214703088418020,2,True,4dea7238a2e7
15073,,,,500000,False,4dea7238a2e7
15089,3773,18976936,98215644645272,4,True,4dea7238a2e7
15097,3775,18997060,216532954189100,2,True,4dea7238a2e7
15113,3779,19037348,63956560763788,6,True,4dea7238a2e7
15121,,,,500000,False,4dea7238a2e7
15137,3785,19097850,218836705675650,2,True,4dea7238a2e7
15145,3787,19118040,219299652946920,2,True,4dea7238a2e7
15161,3791,19158456,64772881365768,6,True,4dea7238a2e7
15169,3793,19178676,100314966215772,4,True,4dea7238a2e7
15185,3797,19219150,221625416814350,2,True,4dea7238a2e7
15193,3799,19239412,38291874633596,10,True,4dea7238a2e7
15209,3803,19280018,4912567866418,76,True,4dea7238a2e7
15217,3805,19300230,223499307531510,2,True,4dea7238a2e7
15233,3809,19340930,3830065026970,98,True,4dea7238a2e7
15241,,,,500000,False,4dea7238a2e7
15257,3815,19401820,225858352185620,2,True,4dea7238a2e7
15265,3817,19422170,226332393083170,2,True,4dea7238a2e7
15281,3821,19462920,19261264685880,20,True,4dea7238a2e7
15289,,,,500000,False,4dea7238a2e7
15305,3827,19524080,228713800383760,2,True,4dea7238a2e7
15313,,,,500000,False,4dea7238a2e7
15329,3833,19586630,300243451270,1278,True,4dea7238a2e7
15337,3835,19605800,230632416578200,2,True,4dea7238a2e7
15353,3839,19646726,105271028313022,4,True,4dea7238a2e7
15361,3841,19667208,50452033008696,8,True,4dea7238a2e7
15377,3845,19708190,233047632137470,2,True,4dea7238a2e7
15385,3847,19728700,233532942485300,2,True,4dea7238a2e7
15401,3851,19771034,304493694634,1284,True,4dea7238a2e7
15409,,,,500000,False,4dea7238a2e7
15425,3857,19831410,235970873721450,2,True,4dea7238a2e7
15433,3859,19851986,107482166005522,4,True,4dea7238a2e7
15449,3863,19893898,537950895818,736,True,4dea7238a2e7
15457,3865,19913770,237934921453970,2,True,4dea7238a2e7
15473,3869,19955030,22539785080870,18,True,4dea7238a2e7
15481,3871,19975688,10593646689976,38,True,4dea7238a2e7
15497,3875,20016960,240407192568000,2,True,4dea7238a2e7
15505,3877,20037630,240903949572510,2,True,4dea7238a2e7
15521,3881,20079004,109954453093364,4,True,4dea7238a2e7
15529,3883,20099706,110181302069322,4,True,4dea7238a2e7
15545,3887,20141140,243399292158620,2,True,4dea7238a2e7
15553,,,,500000,False,4dea7238a2e7
15569,3893,20203378,72031123786778,6,True,4dea7238a2e7
15577,3895,20224140,245409483019620,2,True,4dea7238a2e7
15593,3899,20265870,2449515441030,168,True,4dea7238a2e7
15601,3901,20286516,26268664697628,16,True,4dea7238a2e7
15617,3905,20328130,247939701250010,2,True,4dea7238a2e7
15625,3907,20348960,248448083500000,2,True,4dea7238a2e7
15641,3911,20391954,318950552514,1304,True,4dea7238a2e7
15649,,,,500000,False,4dea7238a2e7
15665,3917,20453270,251001731762470,2,True,4dea7238a2e7
15673,,,,500000,False,4dea7238a2e7
15689,3923,20515992,43541972009256,10,True,4dea7238a2e7
15697,3925,20536910,253058782871950,2,True,4dea7238a2e7
15713,3929,20579068,1536248005268,276,True,4dea7238a2e7
15721,,,,500000,False,4dea7238a2e7
15737,3935,20641700,255647846692300,2,True,4dea7238a2e7
15745,3937,20662690,256168034158970,2,True,4dea7238a2e7
15761,3941,20704888,2284308178376,188,True,4dea7238a2e7
15769,,,,500000,False,4dea7238a2e7
15785,3947,20767800,258780889336200,2,True,4dea7238a2e7
15793,3949,20788856,117866306608072,4,True,4dea7238a2e7
15809,3953,20831012,22064270403436,20,True,4dea7238a2e7
15817,3955,20852080,260885523343760,2,True,4dea7238a2e7
15833,3959,20894306,18446684312242,24,True,4dea7238a2e7
15841,3961,20915406,77197780521918,6,True,4dea7238a2e7
15857,3965,20957670,263534338139670,2,True,4dea7238a2e7
15865,3967,20978820,264066512176620,2,True,4dea7238a2e7
15881,3971,21021154,120515137749314,4,True,4dea7238a2e7
15889,3973,21042342,45804822769206,10,True,4dea7238a2e7
15905,3977,21084730,266739482419010,2,True,4dea7238a2e7
15913,3979,21105950,58103603946550,8,True,4dea7238a2e7
15929,3983,21148408,78927360192968,6,True,4dea7238a2e7
15937,3985,21169650,268892427503850,2,True,4dea7238a2e7
15953,3989,21212190,25469243198910,18,True,4dea7238a2e7
15961,3991,21233454,122961679340214,4,True,4dea7238a2e7
15977,3995,21276040,271601905572920,2,True,4dea7238a2e7
15985,3997,21297350,272146248916150,2,True,4dea7238a2e7
16001,4001,21341334,341482685334,1334,True,4dea7238a2e7
16009,,,,500000,False,4dea7238a2e7
16025,4007,21404060,274880249286100,2,True,4dea7238a2e7
16033,,,,500000,False,4dea7238a2e7
16049,4013,21468216,125695696228872,4,True,4dea7238a2e7
16057,4015,21489620,277082239157020,2,True,4dea7238a2e7
16073,4019,21533802,346112799546,1340,True,4dea7238a2e7
16081,,,,500000,False,4dea7238a2e7
16097,4025,21596810,279853299708850,2,True,4dea7238a2e7
16105,4027,21618280,280409996476760,2,True,4dea7238a2e7
16121,4031,21661260,48538962971940,10,True,4dea7238a2e7
16129,,,,500000,False,4dea7238a2e7
16145,4037,21725790,283205948948670,2,True,4dea7238a2e7
16153,4039,21747332,48925472989036,10,True,4dea7238a2e7
16169,4043,21790430,61933392068470,8,True,4dea7238a2e7
16177,4045,21811990,285457722844070,2,True,4dea7238a2e7
16193,4049,21856502,353922336886,1350,True,4dea7238a2e7
16201,4051,21876756,84457469843868,6,True,4dea7238a2e7
16217,4055,21919980,288291292000260,2,True,4dea7238a2e7
16225,4057,21941610,288860527693650,2,True,4dea7238a2e7
16241,4061,21984944,11068781740624,44,True,4dea7238a2e7
16249,4063,22006568,85462748900248,6,True,4dea7238a2e7
16265,4067,22049920,291719361153920,2,True,4dea7238a2e7
16273,,,,500000,False,4dea7238a2e7
16289,4073,22115092,8196804044156,60,True,4dea7238a2e7
16297,4075,22136760,294021663841800,2,True,4dea7238a2e7
16313,4079,22180246,134171790352622,4,True,4dea7238a2e7
16321,4081,22202004,134435154602364,4,True,4dea7238a2e7
16337,4085,22245550,296918674635950,2,True,4dea7238a2e7
16345,4087,22267340,297500636138020,2,True,4dea7238a2e7
16361,4091,22312314,365051769354,1364,True,4dea7238a2e7
16369,,,,500000,False,4dea7238a2e7
16385,4097,22376450,300423286385050,2,True,4dea7238a2e7
16393,,,,500000,False,4dea7238a2e7
16409,4103,22442046,137357821739622,4,True,4dea7238a2e7
16417,4105,22463930,302776868163010,2,True,4dea7238a2e7
16433,4109,22507928,2589109465768,196,True,4dea7238a2e7
16441,4111,22529664,37140398930304,14,True,4dea7238a2e7
16457,4115,22573520,305738260540720,2,True,4dea7238a2e7
16465,4117,22595470,306333136117070,2,True,4dea7238a2e7
16481,4121,22639506,4850582079018,106,True,4dea7238a2e7
16489,4123,22661386,140055908822522,4,True,4dea7238a2e7
16505,4127,22705380,309320545861260,2,True,4dea7238a2e7
16513,,,,500000,False,4dea7238a2e7
16529,4133,22772830,376412107070,1378,True,4dea7238a2e7
16537,4135,22793500,311726162556500,2,True,4dea7238a2e7
16553,4139,22839002,378054000106,1380,True,4dea7238a2e7
16561,4141,22859714,38236552078954,14,True,4dea7238a2e7
16577,4145,22903890,314752883375370,2,True,4dea7238a2e7
16585,4147,22926000,315360862674000,2,True,4dea7238a2e7
16601,4151,22970448,2669326850736,198,True,4dea7238a2e7
16609,4153,22992398,93291218029438,6,True,4dea7238a2e7
16625,4157,23036710,318413981537750,2,True,4dea7238a2e7
16633,,,,500000,False,4dea7238a2e7
16649,4163,23103270,69620987943630,8,True,4dea7238a2e7
16657,4165,23125470,320872394507070,2,True,4dea7238a2e7
16673,4169,23169916,146412251588372,4,True,4dea7238a2e7
16681,,,,500000,False,4dea7238a2e7
16697,4175,23236660,323965397536700,2,True,4dea7238a2e7
16705,4177,23258930,324586671588010,2,True,4dea7238a2e7
16721,4181,23303508,70833039971196,8,True,4dea7238a2e7
16729,4183,23325818,34729367229658,16,True,4dea7238a2e7
16745,4187,23370440,327706456105720,2,True,4dea7238a2e7
16753,4189,23392776,149242331785272,4,True,4dea7238a2e7
16769,4193,23437486,40193811928382,14,True,4dea7238a2e7
16777,4195,23459840,330218432235520,2,True,4dea7238a2e7
16793,4199,23504608,97494081889568,6,True,4dea7238a2e7
16801,4201,23527018,31331329829906,18,True,4dea7238a2e7
16817,4205,23571830,333378678157510,2,True,4dea7238a2e7
16825,4207,23594260,334013439374300,2,True,4dea7238a2e7
16841,4211,23639154,152402595043314,4,True,4dea7238a2e7
16849,4213,23661616,152692359537872,4,True,4dea7238a2e7
16865,4217,23706570,337200852992370,2,True,4dea7238a2e7
16873,4219,23729078,35940559849438,16,True,4dea7238a2e7
16889,4223,23774096,41356632856432,14,True,4dea7238a2e7
16897,4225,23796610,339767164698650,2,True,4dea7238a2e7
16913,4229,23842126,1310768561102,434,True,4dea7238a2e7
16921,,,,500000,False,4dea7238a2e7
16937,4235,23909400,342995621106600,2,True,4dea7238a2e7
16945,4237,23931990,343644063284070,2,True,4dea7238a2e7
16961,4241,23978008,711835123496,808,True,4dea7238a2e7
16969,4243,23999846,24337691832142,24,True,4dea7238a2e7
16985,4247,24045100,346900076360900,2,True,4dea7238a2e7
16993,,,,500000,False,4dea7238a2e7
17009,4253,24113170,7486391776730,78,True,4dea7238a2e7
17017,4255,24135780,349521501589260,2,True,4dea7238a2e7
17033,4259,24182602,411902259866,1420,True,4dea7238a2e7
17041,,,,500000,False,4dea7238a2e7
17057,4265,24249370,352819142988770,2,True,4dea7238a2e7
17065,4267,24272120,353481461304520,2,True,4dea7238a2e7
17081,4271,24317660,61173967531540,10,True,4dea7238a2e7
17089,4273,24340440,77276978189160,8,True,4dea7238a2e7
17105,4277,24386030,356807051110510,2,True,4dea7238a2e7
17113,4279,24408846,162488638241622,4,True,4dea7238a2e7
17129,4283,24455318,733194888958,816,True,4dea7238a2e7
17137,4285,24477350,359484373336150,2,True,4dea7238a2e7
17153,4289,24523078,106126096875878,6,True,4dea7238a2e7
17161,4291,24545994,13797818693274,44,True,4dea7238a2e7
17177,4295,24591740,362852181144820,2,True,4dea7238a2e7
17185,4297,24614650,363528572158850,2,True,4dea7238a2e7
17201,4301,24660504,165856463757864,4,True,4dea7238a2e7
17209,,,,500000,False,4dea7238a2e7
17225,4307,24729360,366924722876400,2,True,4dea7238a2e7
17233,,,,500000,False,4dea7238a2e7
17249,4313,24798328,39252554239688,16,True,4dea7238a2e7
17257,4315,24821320,369658731104120,2,True,4dea7238a2e7
17273,4319,24867370,80659030443530,8,True,4dea7238a2e7
17281,4321,24890404,168963305459564,4,True,4dea7238a2e7
17297,4325,24936510,373097693651550,2,True,4dea7238a2e7
17305,4327,24959580,373788355306260,2,True,4dea7238a2e7
17321,4331,25005774,26420625698694,24,True,4dea7238a2e7
17329,,,,500000,False,4dea7238a2e7
17345,4337,25075090,377256058029770,2,True,4dea7238a2e7
17353,,,,500000,False,4dea7238a2e7
17369,4343,25144526,172431026064022,4,True,4dea7238a2e7
17377,4345,25167690,380047546793970,2,True,4dea7238a2e7
17393,4349,25215502,438573226286,1450,True,4dea7238a2e7
17401,,,,500000,False,4dea7238a2e7
17417,4355,25283680,383558659321760,2,True,4dea7238a2e7
17425,4357,25306910,384263790941950,2,True,4dea7238a2e7
17441,4361,25353430,21667269458870,30,True,4dea7238a2e7
17449,,,,500000,False,4dea7238a2e7
17465,4367,25423220,387804043677820,2,True,4dea7238a2e7
17473,4369,25446518,114269141316598,6,True,4dea7238a2e7
17489,4373,25494590,445874884510,1458,True,4dea7238a2e7
17497,4375,25516460,390653813042500,2,True,4dea7238a2e7
17513,4379,25563152,67600809627376,10,True,4dea7238a2e7
17521,,,,500000,False,4dea7238a2e7
17537,4385,25633250,394238077704250,2,True,4dea7238a2e7
17545,4387,25656640,394957879997120,2,True,4dea7238a2e7
17561,4391,25703456,116588383180768,6,True,4dea7238a2e7
17569,4393,25726880,86331150951520,8,True,4dea7238a2e7
17585,4397,25773750,398571687663750,2,True,4dea7238a2e7
17593,4399,25797220,37669590791180,18,True,4dea7238a2e7
17609,4403,25844148,117868206952188,6,True,4dea7238a2e7
17617,4405,25867630,401480543222510,2,True,4dea7238a2e7
17633,4409,25914636,183154981088772,4,True,4dea7238a2e7
